"Symbol","TokenAddress","TimeStamp","MovementType","Quantity","Countervalue","SymbolCountervalue","UserCountervalue","UserSymbolCountervalue","SourceCountervalue","SourceSymbolCountervalue"
"ATOM","","2023-12-25 00:24:22","CREDIT","20.46000000","","","","","",""
"ATOM","","2023-12-25 00:24:22","CREDIT","45.06000000","","","","","",""
"ATOM","","2023-12-25 00:24:22","CREDIT","102.42000000","","","","","",""
"ATOM","","2023-12-25 00:24:22","CREDIT","28.38000000","","","","","",""
"ATOM","","2023-12-25 00:24:22","CREDIT","26.00000000","","","","","",""
"ATOM","","2023-12-24 12:55:44","DEBIT","154.00000000","","","","","",""
"ATOM","","2023-12-24 12:55:44","DEBIT","43.14000000","","","","","",""
"ATOM","","2023-12-24 12:55:44","DEBIT","0.71000000","","","","","",""
"ATOM","","2023-12-24 12:55:44","DEBIT","46.25000000","","","","","",""
"ATOM","","2023-12-24 12:55:44","DEBIT","23.95000000","","","","","",""
"ATOM","","2023-12-24 12:55:44","DEBIT","0.69000000","","","","","",""
"ATOM","","2023-12-24 12:55:44","DEBIT","35.71000000","","","","","",""
"ATOM","","2023-12-24 12:55:44","DEBIT","20.85000000","","","","","",""
"ATOM","","2023-12-24 12:55:44","DEBIT","27.61000000","","","","","",""
"ATOM","","2023-12-24 12:55:44","DEBIT","40.19000000","","","","","",""
"ATOM","","2023-12-24 12:55:44","DEBIT","89.54000000","","","","","",""
"ATOM","","2023-12-24 12:55:44","DEBIT","55.20000000","","","","","",""
"ATOM","","2023-12-24 12:55:44","DEBIT","0.70000000","","","","","",""
"ATOM","","2023-12-24 12:55:44","DEBIT","0.74000000","","","","","",""
"ATOM","","2023-12-24 12:55:44","DEBIT","0.68000000","","","","","",""
"ATOM","","2023-12-24 12:55:44","DEBIT","20.00000000","","","","","",""
"ATOM","","2023-12-24 12:55:44","DEBIT","39.39000000","","","","","",""
"ATOM","","2023-12-24 12:55:44","DEBIT","0.65000000","","","","","",""
"ATOM","","2023-12-24 12:55:43","CREDIT","600.00000000","","","","","",""
"ATOM","","2023-12-24 12:10:47","DEBIT","0.94004382","","","","","",""
"ATOM","","2023-12-24 12:10:31","CREDIT","0.94004382","","","","","",""
"ATOM","","2023-12-24 11:29:22","EXCHANGE_FEE","0.70000000","","","","","",""
"ATOM","","2023-12-24 11:29:22","DEBIT","699.30000000","","","","","",""
"ATOM","","2023-12-24 11:29:22","CREDIT","700.00000000","","","","","",""
"ATOM","","2023-12-24 11:09:03","DEBIT","17.68000000","","","","","",""
"ATOM","","2023-12-24 11:09:03","DEBIT","30.32000000","","","","","",""
"ATOM","","2023-12-24 11:09:03","DEBIT","141.56000000","","","","","",""
"ATOM","","2023-12-24 11:09:03","DEBIT","37.50000000","","","","","",""
"ATOM","","2023-12-24 11:09:03","DEBIT","15.63000000","","","","","",""
"ATOM","","2023-12-24 11:09:03","DEBIT","10.04000000","","","","","",""
"ATOM","","2023-12-24 11:09:03","DEBIT","57.08000000","","","","","",""
"ATOM","","2023-12-24 11:09:03","DEBIT","0.73000000","","","","","",""
"ATOM","","2023-12-24 11:09:03","DEBIT","36.31000000","","","","","",""
"ATOM","","2023-12-24 11:09:03","DEBIT","31.49000000","","","","","",""
"ATOM","","2023-12-24 11:09:03","DEBIT","27.85000000","","","","","",""
"ATOM","","2023-12-24 11:09:03","DEBIT","30.95000000","","","","","",""
"ATOM","","2023-12-24 11:09:03","DEBIT","37.50000000","","","","","",""
"ATOM","","2023-12-24 11:09:03","DEBIT","0.69000000","","","","","",""
"ATOM","","2023-12-24 11:09:03","DEBIT","32.03000000","","","","","",""
