"Symbol","TokenAddress","TimeStamp","MovementType","Quantity","Countervalue","SymbolCountervalue","UserCountervalue","UserSymbolCountervalue","SourceCountervalue","SourceSymbolCountervalue"
"BTC","","2022-12-20 03:05:49","EARN","0.00000121","","","","","",""
"BTC","","2022-12-19 04:50:25","EARN","0.00000121","","","","","",""
"BTC","","2022-12-18 03:57:40","EARN","0.00000121","","","","","",""
"BTC","","2022-12-17 03:59:20","EARN","0.00000121","","","","","",""
"BTC","","2022-12-16 03:51:49","EARN","0.00000121","","","","","",""
"BTC","","2022-12-15 03:55:55","EARN","0.00000121","","","","","",""
"BTC","","2022-12-14 03:06:45","EARN","0.00000121","","","","","",""
"BTC","","2022-12-13 03:20:17","EARN","0.00000121","","","","","",""
"BTC","","2022-12-12 03:57:28","EARN","0.00000121","","","","","",""
"BTC","","2022-12-11 04:20:14","EARN","0.00000121","","","","","",""
"BTC","","2022-12-10 03:29:46","EARN","0.00000121","","","","","",""
"BTC","","2022-12-09 04:27:38","EARN","0.00000121","","","","","",""
"BTC","","2022-12-08 03:07:44","EARN","0.00000121","","","","","",""
"BTC","","2022-12-07 04:25:40","EARN","0.00000121","","","","","",""
"BTC","","2022-12-06 03:39:14","EARN","0.00000121","","","","","",""
"BTC","","2022-12-05 04:42:26","EARN","0.00000121","","","","","",""
"BTC","","2022-12-04 04:02:16","EARN","0.00000121","","","","","",""
"BTC","","2022-12-03 04:06:58","EARN","0.00000121","","","","","",""
"BTC","","2022-12-02 04:41:19","EARN","0.00000121","","","","","",""
"BTC","","2022-12-01 04:16:36","EARN","0.00000121","","","","","",""
"BTC","","2022-11-30 03:35:42","EARN","0.00000121","","","","","",""
"BTC","","2022-11-29 03:22:00","EARN","0.00000121","","","","","",""
"BTC","","2022-11-28 03:05:47","EARN","0.00000121","","","","","",""
"BTC","","2022-11-27 04:09:42","EARN","0.00000121","","","","","",""
"BTC","","2022-11-26 03:45:36","EARN","0.00000112","","","","","",""
"BTC","","2022-11-25 06:53:08","CREDIT","0.00635000","","","","","",""
"BTC","","2022-11-25 04:26:16","EARN","0.00000112","","","","","",""
"BTC","","2022-11-24 04:15:08","EARN","0.00000112","","","","","",""
"BTC","","2022-11-23 03:59:28","EARN","0.00000112","","","","","",""
"BTC","","2022-11-22 03:19:00","EARN","0.00000112","","","","","",""
"BTC","","2022-11-21 03:59:10","EARN","0.00000112","","","","","",""
"BTC","","2022-11-20 02:51:29","EARN","0.00000112","","","","","",""
"BTC","","2022-11-19 03:57:44","EARN","0.00000106","","","","","",""
"BTC","","2022-11-18 07:18:26","CREDIT","0.00203000","","","","","",""
"BTC","","2022-11-18 07:18:20","CREDIT","0.00262000","","","","","",""
"BTC","","2022-11-18 03:58:07","EARN","0.00000106","","","","","",""
"BTC","","2022-11-17 04:08:07","EARN","0.00000106","","","","","",""
"BTC","","2022-11-16 03:54:02","EARN","0.00000106","","","","","",""
"BTC","","2022-11-15 04:15:36","EARN","0.00000106","","","","","",""
"BTC","","2022-11-14 04:41:12","EARN","0.00000106","","","","","",""
"BTC","","2022-11-13 03:55:48","EARN","0.00000104","","","","","",""
"BTC","","2022-11-12 07:12:01","CREDIT","0.00065000","","","","","",""
"BTC","","2022-11-12 07:12:01","CREDIT","0.00087000","","","","","",""
"BTC","","2022-11-12 03:28:23","EARN","0.00000102","","","","","",""
"BTC","","2022-11-11 12:50:55","CREDIT","0.00148000","","","","","",""
"BTC","","2022-11-11 03:45:26","EARN","0.00000102","","","","","",""
"BTC","","2022-11-10 04:24:53","EARN","0.00000100","","","","","",""
"BTC","","2022-11-09 06:44:05","CREDIT","0.00136000","","","","","",""
"BTC","","2022-11-09 03:51:42","EARN","0.00000127","","","","","",""
"BTC","","2022-11-08 03:05:55","EARN","0.00000127","","","","","",""
"BTC","","2022-11-07 03:05:14","EARN","0.00000127","","","","","",""
"BTC","","2022-11-06 02:25:59","EARN","0.00000127","","","","","",""
"BTC","","2022-11-05 05:15:28","EARN","0.00000127","","","","","",""
"BTC","","2022-11-04 03:37:34","EARN","0.00000125","","","","","",""
"BTC","","2022-11-03 04:01:55","EARN","0.00000125","","","","","",""
"BTC","","2022-11-02 20:36:37","CREDIT","0.00063000","","","","","",""
"BTC","","2022-11-02 20:36:37","CREDIT","0.00058000","","","","","",""
"BTC","","2022-11-02 04:13:37","EARN","0.00000125","","","","","",""
"BTC","","2022-11-01 03:03:59","EARN","0.00000226","","","","","",""
"BTC","","2022-10-31 14:50:51","CREDIT","0.00121000","","","","","",""
"BTC","","2022-10-31 04:03:26","EARN","0.00000226","","","","","",""
"BTC","","2022-10-30 04:37:59","EARN","0.00000226","","","","","",""
"BTC","","2022-10-29 04:02:47","EARN","0.00000223","","","","","",""
"BTC","","2022-10-28 06:07:13","CREDIT","0.00122000","","","","","",""
"BTC","","2022-10-28 02:29:42","EARN","0.00000223","","","","","",""
"BTC","","2022-10-27 03:26:33","EARN","0.00000223","","","","","",""
"BTC","","2022-10-26 03:35:25","EARN","0.00000223","","","","","",""
"BTC","","2022-10-25 02:22:55","EARN","0.00000218","","","","","",""
"BTC","","2022-10-24 09:46:14","CREDIT","0.00253000","","","","","",""
"BTC","","2022-10-24 03:49:19","EARN","0.00000218","","","","","",""
"BTC","","2022-10-23 03:48:57","EARN","0.00000218","","","","","",""
"BTC","","2022-10-22 03:48:25","EARN","0.00000206","","","","","",""
"BTC","","2022-10-21 06:45:09","CREDIT","0.00226000","","","","","",""
"BTC","","2022-10-21 06:45:09","CREDIT","0.00286000","","","","","",""
"BTC","","2022-10-21 04:11:28","EARN","0.00000206","","","","","",""
"BTC","","2022-10-20 03:35:24","EARN","0.00000206","","","","","",""
"BTC","","2022-10-11 05:41:35","CREDIT","0.00381000","","","","","",""
"BTC","","2022-09-27 22:10:25","CREDIT","0.00505000","","","","","",""
"BTC","","2022-09-22 05:34:30","CREDIT","0.00090000","","","","","",""
"BTC","","2022-09-22 05:34:30","CREDIT","0.00435000","","","","","",""
"BTC","","2022-09-13 20:18:19","CREDIT","0.00245000","","","","","",""
"BTC","","2022-09-07 06:29:15","CREDIT","0.00263000","","","","","",""
"BTC","","2022-09-02 06:25:04","CREDIT","0.00250000","","","","","",""
"BTC","","2022-08-26 06:47:30","CREDIT","0.00232000","","","","","",""
"BTC","","2022-08-19 01:29:23","CREDIT","0.00221000","","","","","",""
"BTC","","2022-08-09 14:13:47","CREDIT","0.00221000","","","","","",""
"BTC","","2022-08-09 14:13:47","CREDIT","0.00001000","","","","","",""
"BTC","","2022-07-23 10:38:24","CREDIT","0.00454000","","","","","",""
"BTC","","2022-07-21 15:31:30","CREDIT","0.00384000","","","","","",""
"BTC","","2022-07-14 09:43:40","CREDIT","0.00507000","","","","","",""
"ETH","","2022-11-25 06:51:05","CREDIT","0.04410000","","","","","",""
"ETH","","2022-11-18 07:19:20","CREDIT","0.02150000","","","","","",""
"ETH","","2022-11-09 06:44:40","CREDIT","0.02000000","","","","","",""
"ETH","","2022-11-02 20:36:49","CREDIT","0.01620000","","","","","",""
"ETH","","2022-10-31 14:50:36","CREDIT","0.01580000","","","","","",""
"ETH","","2022-10-28 06:05:29","CREDIT","0.03290000","","","","","",""
"ETH","","2022-10-24 09:46:29","CREDIT","0.01820000","","","","","",""
"ETH","","2022-10-11 05:42:15","CREDIT","0.01960000","","","","","",""
"ETH","","2022-09-15 17:04:41","CREDIT","0.06600000","","","","","",""
"ETH","","2022-09-13 20:18:34","CREDIT","0.03080000","","","","","",""
"ETH","","2022-09-07 06:27:31","CREDIT","0.03250000","","","","","",""
"ETH","","2022-09-02 06:25:12","CREDIT","0.03150000","","","","","",""
"ETH","","2022-08-26 06:48:10","CREDIT","0.02990000","","","","","",""
"ETH","","2022-08-19 06:38:07","CREDIT","0.02850000","","","","","",""
"ETH","","2022-08-09 14:14:20","CREDIT","0.03030000","","","","","",""
"ETHW","","2022-09-19 07:45:49","AIRDROP","0.18350000","","","","","",""
"EUR","","2022-11-25 06:53:08","DEBIT","100.03174050","","","","","",""
"EUR","","2022-11-25 06:51:05","DEBIT","49.96750500","","","","","",""
"EUR","","2022-11-18 07:19:20","DEBIT","25.21950000","","","","","",""
"EUR","","2022-11-18 07:18:26","DEBIT","32.78450000","","","","","",""
"EUR","","2022-11-18 07:18:20","DEBIT","42.31300000","","","","","",""
"EUR","","2022-11-12 07:12:01","DEBIT","14.22609210","","","","","",""
"EUR","","2022-11-12 07:12:01","DEBIT","10.62815000","","","","","",""
"EUR","","2022-11-11 12:50:55","DEBIT","24.94995840","","","","","",""
"EUR","","2022-11-09 06:44:40","DEBIT","25.92600000","","","","","",""
"EUR","","2022-11-09 06:44:05","DEBIT","24.89187600","","","","","",""
"EUR","","2022-11-02 20:36:49","DEBIT","24.94897200","","","","","",""
"EUR","","2022-11-02 20:36:37","DEBIT","12.94272000","","","","","",""
"EUR","","2022-11-02 20:36:37","DEBIT","11.91455720","","","","","",""
"EUR","","2022-10-31 14:50:51","DEBIT","24.88660240","","","","","",""
"EUR","","2022-10-31 14:50:36","DEBIT","24.89906200","","","","","",""
"EUR","","2022-10-28 06:07:13","DEBIT","24.80883420","","","","","",""
"EUR","","2022-10-28 06:05:29","DEBIT","49.99878800","","","","","",""
"EUR","","2022-10-24 09:46:29","DEBIT","24.88595200","","","","","",""
"EUR","","2022-10-24 09:46:14","DEBIT","49.87895000","","","","","",""
"EUR","","2022-10-21 06:45:09","DEBIT","44.07824900","","","","","",""
"EUR","","2022-10-21 06:45:09","DEBIT","55.78043900","","","","","",""
"EUR","","2022-10-11 05:42:15","DEBIT","25.84808800","","","","","",""
"EUR","","2022-10-11 05:41:35","DEBIT","74.96525520","","","","","",""
"EUR","","2022-09-27 22:10:25","DEBIT","99.99676700","","","","","",""
"EUR","","2022-09-22 05:34:30","DEBIT","82.72647300","","","","","",""
"EUR","","2022-09-22 05:34:30","DEBIT","17.11602900","","","","","",""
"EUR","","2022-09-15 17:04:41","DEBIT","99.97284000","","","","","",""
"EUR","","2022-09-13 20:18:34","DEBIT","49.88984000","","","","","",""
"EUR","","2022-09-13 20:18:19","DEBIT","49.81967200","","","","","",""
"EUR","","2022-09-07 06:29:15","DEBIT","49.94370000","","","","","",""
"EUR","","2022-09-07 06:27:31","DEBIT","49.88750000","","","","","",""
"EUR","","2022-09-02 06:25:12","DEBIT","50.05350000","","","","","",""
"EUR","","2022-09-02 06:25:04","DEBIT","50.37750000","","","","","",""
"EUR","","2022-08-26 06:48:10","DEBIT","49.90011000","","","","","",""
"EUR","","2022-08-26 06:47:30","DEBIT","49.93593520","","","","","",""
"EUR","","2022-08-19 06:38:07","DEBIT","49.87500000","","","","","",""
"EUR","","2022-08-19 01:29:23","DEBIT","49.94600000","","","","","",""
"EUR","","2022-08-17 09:53:14","DEPOSIT","1500.00000000","","","","","",""
"EUR","","2022-08-09 14:14:20","DEBIT","49.89440400","","","","","",""
"EUR","","2022-08-09 14:13:47","DEBIT","0.22482200","","","","","",""
"EUR","","2022-08-09 14:13:47","DEBIT","49.71695560","","","","","",""
"EUR","","2022-07-23 10:38:24","DEBIT","99.88000000","","","","","",""
"EUR","","2022-07-21 15:31:30","DEBIT","85.09605120","","","","","",""
"EUR","","2022-07-14 09:43:40","DEBIT","99.97091910","","","","","",""
"EUR","","2022-07-07 09:31:07","DEBIT","2.78880000","","","","","",""
"EUR","","2022-07-07 09:31:01","DEBIT","12.08480000","","","","","",""
"EUR","","2022-07-07 08:21:14","DEPOSIT","500.00000000","","","","","",""
"USDT","","2022-08-27 02:02:46","EARN","0.03723376","","","","","",""
